datetime,temp,dew,humidity,precip,precipprob,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,conditions,icon
2023-02-20T14:00:00,25,18,65.19,0,0,14.7,350,89.4,10,761,2.7,Partially cloudy,partly-cloudy-day
2023-02-20T15:00:00,25,19,69.37,0,0,12.9,350,89.4,10,425,1.5,Partially cloudy,partly-cloudy-day
2023-02-20T16:00:00,24.4,18.2,68.36,0,0,5.8,3,89.4,10,219,0.8,Partially cloudy,partly-cloudy-day
2023-02-20T17:00:00,24,19,73.66,0,0,11.1,360,89.4,10,148,0.5,Partially cloudy,partly-cloudy-day
2023-02-20T18:00:00,23,19,78.23,0,0,7.5,350,89.4,10,45,0.2,Partially cloudy,partly-cloudy-night
2023-02-20T19:00:00,23.4,19,76.59,0.199,100,2.2,350,89.4,10,0,,"Rain, Partially cloudy",rain
2023-02-20T20:00:00,23,19,78.26,0,0,9.3,10,89.4,10,0,,Partially cloudy,partly-cloudy-night
2023-02-20T21:00:00,22,20,88.44,0,0,7.6,340,50.1,10,0,,Partially cloudy,partly-cloudy-night
2023-02-20T22:00:00,22.4,20.1,86.57,0,0,1.5,30,96.5,10,0,,Overcast,cloudy
2023-02-20T23:00:00,22,20,88.44,0,0,3.6,304.4,89.4,8,0,,Partially cloudy,partly-cloudy-night
2023-02-21T00:00:00,20.6,18,85.05,0,0,5.4,339.7,97,8,0,,Overcast,cloudy
2023-02-21T01:00:00,21.8,19.7,88.06,0,0,3.6,320,89.5,9.4,0,,Partially cloudy,partly-cloudy-night
2023-02-21T02:00:00,21,20,94.02,0,0,9.3,10,89.4,8,0,,Partially cloudy,partly-cloudy-night
2023-02-21T03:00:00,21,19,88.37,0,0,5.4,330,50.1,7,0,,Partially cloudy,partly-cloudy-night
2023-02-21T04:00:00,21.1,19.4,90.36,0,0,3.6,290,78.6,9.1,0,,Partially cloudy,partly-cloudy-night
2023-02-21T05:00:00,21,19,88.39,0,0,0,359,28.8,6,0,,Partially cloudy,partly-cloudy-night
2023-02-21T06:00:00,21,19,88.37,0,0,5.4,300,50.1,5,0,,Partially cloudy,partly-cloudy-night
2023-02-21T07:00:00,21.1,19.9,92.8,0,0,2.6,331,89.4,15.4,29,0.1,Partially cloudy,partly-cloudy-day
2023-02-21T08:00:00,22,20,88.47,0,0,5.4,320,89.4,5,109,0.4,Partially cloudy,partly-cloudy-day
2023-02-21T09:00:00,23,21,88.52,0,0,5.4,340,89.4,6,303,1.1,Partially cloudy,partly-cloudy-day
2023-02-21T10:00:00,23.1,19.9,82.17,0,0,6.8,331,96.6,3.2,468,1.7,Overcast,cloudy
2023-02-21T11:00:00,24,20,78.37,0,0,14.7,350,89.4,7,707,2.5,Partially cloudy,partly-cloudy-day
2023-02-21T12:00:00,26,20,69.6,0,0,11.1,70,89.4,8,727,2.6,Partially cloudy,partly-cloudy-day
2023-02-21T13:00:00,24.7,19.5,72.5,0.002,100,6.8,14,89.5,16.6,762,2.7,"Rain, Partially cloudy",rain
2023-02-21T14:00:00,24,19,73.68,0,0,11.1,40,89.4,8,626,2.3,Partially cloudy,partly-cloudy-day
2023-02-21T15:00:00,24,19,73.68,0,0,11.1,20,89.4,8,613,2.2,Partially cloudy,partly-cloudy-day
2023-02-21T16:00:00,24.4,19.3,73.1,0,0,8.3,70,78.6,17.1,464,1.7,Partially cloudy,partly-cloudy-day
2023-02-21T17:00:00,23,19,78.26,0,0,12.9,60,89.4,8,225,0.8,Partially cloudy,partly-cloudy-day
2023-02-21T18:00:00,23,18,73.52,0,0,9.3,60,89.4,8,31,0.1,Partially cloudy,partly-cloudy-night
2023-02-21T19:00:00,23.1,17.4,70.3,0.797,100,8.3,67,89.5,16.6,0,,"Rain, Partially cloudy",rain
2023-02-21T20:00:00,23,17,69.04,0,0,5.4,50,89.4,8,0,,Partially cloudy,partly-cloudy-night
2023-02-21T21:00:00,23,17,69.04,0,0,7.6,60,89.4,8,0,,Partially cloudy,partly-cloudy-night
2023-02-21T22:00:00,23.1,17.5,70.63,0,0,11.4,70,89.5,16.6,0,,Partially cloudy,partly-cloudy-night
2023-02-21T23:00:00,23,17,69.04,0,0,11.1,70,89.5,8,0,,Partially cloudy,partly-cloudy-night
2023-02-22T00:00:00,23,17,69.04,0,0,9.3,60,89.5,8,0,,Partially cloudy,partly-cloudy-night
2023-02-22T01:00:00,22.7,18,74.8,0,0,4.7,50,89.4,16.6,0,,Partially cloudy,partly-cloudy-night
2023-02-22T02:00:00,23,18,73.51,0,0,5.4,60,89.5,8,0,,Partially cloudy,partly-cloudy-night
2023-02-22T03:00:00,22,18,78.1,0,0,1.8,259,89.5,8,0,,Partially cloudy,partly-cloudy-night
2023-02-22T04:00:00,21.4,18.2,81.98,0,0,0,0,82.3,16.6,0,,Partially cloudy,partly-cloudy-night
2023-02-22T05:00:00,20.9,19,88.41,0,0,3.6,299,88,7,0,,Partially cloudy,partly-cloudy-night
2023-02-22T06:00:00,21,19,88.37,0,0,3.6,210,89.4,6,0,,Partially cloudy,partly-cloudy-night
2023-02-22T07:00:00,21.1,19.2,89.18,0.001,100,1.5,300,78.6,16.3,23,0.1,"Rain, Partially cloudy",rain
2023-02-22T08:00:00,22,20,88.44,0,0,1.8,300,89.4,6,142,0.5,Partially cloudy,partly-cloudy-day
2023-02-22T09:00:00,21,20,93.98,0,0,3.6,250,89.4,6,116,0.4,Partially cloudy,partly-cloudy-day
2023-02-22T10:00:00,21.4,19.5,88.78,0,0,1,340,96.6,4.3,142,0.5,Overcast,cloudy
2023-02-22T11:00:00,23,20,83.24,0,0,3.6,200,89.4,10,258,0.9,Partially cloudy,partly-cloudy-day
2023-02-22T12:00:00,23,19,78.24,0,0,5.4,330,89.4,10,303,1.1,Partially cloudy,partly-cloudy-day
2023-02-22T13:00:00,22.8,19.5,81.78,0.003,100,4.7,329,96.6,9.5,166,0.6,"Rain, Overcast",rain
2023-02-22T14:00:00,23,20,83.24,0,0,7.6,240,89.4,10,63,0.2,Partially cloudy,partly-cloudy-day
2023-02-22T15:00:00,23,21,88.52,0,0,3.6,240,89.4,10,67,0.2,Partially cloudy,partly-cloudy-day
2023-02-22T16:00:00,24.1,19.1,73.69,0,0,8.3,70,96.6,10,49,0.2,Overcast,cloudy
2023-02-22T17:00:00,24,19,73.69,0,0,9.3,60,89.4,10,23,0.1,Partially cloudy,partly-cloudy-day
2023-02-22T18:00:00,23,19,78.26,0,0,7.6,60,89.4,8,5,0,Partially cloudy,partly-cloudy-night
2023-02-22T19:00:00,23.1,18.7,76.56,1.693,100,7.8,70,89.5,9.4,0,,"Rain, Partially cloudy",rain
2023-02-22T20:00:00,23,19,78.26,0,0,7.5,90,89.4,8,0,,Partially cloudy,partly-cloudy-night
2023-02-22T21:00:00,23,19,78.27,0,0,5.4,110,89.4,8,0,,Partially cloudy,partly-cloudy-night
2023-02-22T22:00:00,22.4,19.2,82.1,0,0,0.5,240,89.5,9.4,0,,Partially cloudy,partly-cloudy-night
2023-02-22T23:00:00,23,19,78.26,0,0,0,0,89.4,8,0,,Partially cloudy,partly-cloudy-night
2023-02-23T00:00:00,23,19,78.26,0,0,3.6,68.5,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-23T01:00:00,22.7,19.5,82.12,0.004,100,3.6,70,89.5,9.1,0,,"Rain, Partially cloudy",rain
2023-02-23T02:00:00,23,19,78.26,0,0,3.6,70,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-23T03:00:00,22,19,83.14,0,0,5.4,20,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-23T04:00:00,22.1,20.3,89.65,0,0,3.6,320,89.5,9.1,0,,Partially cloudy,partly-cloudy-night
2023-02-23T05:00:00,21,19,88.37,0,0,1.8,60,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-23T06:00:00,21,19,88.37,0,0,3.6,300,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-23T07:00:00,21.7,19.7,88.05,0.022,100,0,0,78.6,16.6,20,0.1,"Rain, Partially cloudy",rain
2023-02-23T08:00:00,24,19,73.66,0,0,9.3,50,50.1,8,66,0.2,Partially cloudy,partly-cloudy-day
2023-02-23T09:00:00,25,19,69.4,0,0,12.9,70,50,10,136,0.5,Partially cloudy,partly-cloudy-day
2023-02-23T10:00:00,25.4,18.1,63.83,0,0,7.2,70,78.6,17.1,302,1.1,Partially cloudy,partly-cloudy-day
2023-02-23T11:00:00,26,19,65.38,0,0,13,100,89.3,10,553,2,Partially cloudy,partly-cloudy-day
2023-02-23T12:00:00,25,18,65.16,0,0,11.2,80,89.3,10,734,2.6,Partially cloudy,partly-cloudy-day
2023-02-23T13:00:00,24.8,18.6,68.4,0,0,5.3,93,89.4,17.1,766,2.8,Partially cloudy,partly-cloudy-day
2023-02-23T14:00:00,25,19,69.37,0,0,11.2,80,89.3,10,630,2.3,Partially cloudy,partly-cloudy-day
2023-02-23T15:00:00,25,19,69.37,0,0,13,70,89.3,10,709,2.6,Partially cloudy,partly-cloudy-day
2023-02-23T16:00:00,24.7,19,70.55,0,0,8.3,90,64.3,17.1,473,1.7,Partially cloudy,partly-cloudy-day
2023-02-23T17:00:00,24,19,73.64,0,0,11.2,80,28.6,10,268,1,Partially cloudy,partly-cloudy-day
2023-02-23T18:00:00,23,18,73.48,0,0,7.6,90,28.6,10,49,0.2,Partially cloudy,partly-cloudy-night
2023-02-23T19:00:00,23.1,19.1,78.26,0,0,1,120,64.3,16.6,0,,Partially cloudy,partly-cloudy-night
2023-02-23T20:00:00,22,19,83.11,0,0,0,1,28.6,8,0,,Partially cloudy,partly-cloudy-night
2023-02-23T21:00:00,21,19,88.36,0,0,0,1,28.6,8,0,,Partially cloudy,partly-cloudy-night
2023-02-23T22:00:00,20.4,18.9,90.73,0,0,0.5,230,64.3,16.3,0,,Partially cloudy,partly-cloudy-night
2023-02-23T23:00:00,20,19,93.98,0,0,0,358,28.6,7,0,,Partially cloudy,partly-cloudy-night
2023-02-24T00:00:00,19,18,93.93,0,0,1.8,230,28.6,6,0,,Partially cloudy,partly-cloudy-night
2023-02-24T01:00:00,19.4,18.1,92.3,0,0,0.5,220,64.3,16,0,,Partially cloudy,partly-cloudy-night
2023-02-24T02:00:00,18,17,93.89,0,0,3.6,220,28.6,7,0,,Partially cloudy,partly-cloudy-night
2023-02-24T03:00:00,18,17,93.89,0,0,1.8,200,28.6,6,0,,Partially cloudy,partly-cloudy-night
2023-02-24T04:00:00,18.4,17.2,93.07,0,0,0,254.8,64.3,16.3,0,,Partially cloudy,partly-cloudy-night
2023-02-24T05:00:00,18,17,93.89,0,0,0,2,28.6,6,0,,Partially cloudy,partly-cloudy-night
2023-02-24T06:00:00,17,17,100,0,0,1.8,240,28.6,5,0,,Partially cloudy,partly-cloudy-night
2023-02-24T07:00:00,18,17,93.9,0,0,0,235.4,71.4,9.1,49,0.2,Partially cloudy,partly-cloudy-day
2023-02-24T08:00:00,21,19,88.39,0,0,0,360,50,7,274,1,Partially cloudy,partly-cloudy-day
2023-02-24T09:00:00,24,18,69.21,0,0,1.8,250,28.6,10,518,1.9,Partially cloudy,partly-cloudy-day
2023-02-24T10:00:00,24,18.1,69.51,0,0,1,320,96.5,10,637,2.3,Overcast,cloudy
2023-02-24T11:00:00,24,18,69.19,0,0,7.6,20,50,10,429,1.5,Partially cloudy,partly-cloudy-day
2023-02-24T12:00:00,24,19,73.62,0,0,11.2,360,50,10,540,1.9,Partially cloudy,partly-cloudy-day
2023-02-24T13:00:00,25,18.4,66.63,0,0,5.3,6,89.4,17.1,917,3.3,Partially cloudy,partly-cloudy-day
2023-02-24T14:00:00,25,18,65.16,0,0,13,10,50,10,814,2.9,Partially cloudy,partly-cloudy-day
2023-02-24T15:00:00,24,19,73.64,0,0,5.4,30,50,10,557,2,Partially cloudy,partly-cloudy-day
2023-02-24T16:00:00,24.4,18.7,70.2,0,0,8.8,70,78.6,17.1,270,1,Partially cloudy,partly-cloudy-day
2023-02-24T17:00:00,24,19,73.64,0,0,11.2,70,28.6,10,110,0.4,Partially cloudy,partly-cloudy-day
2023-02-24T18:00:00,23,18,73.51,0,0,7.6,60,28.6,10,48,0.2,Partially cloudy,partly-cloudy-night
2023-02-24T19:00:00,23,17.7,71.88,0,0,3.6,90,71.4,17.1,0,,Partially cloudy,partly-cloudy-night
2023-02-24T20:00:00,22,18,78.1,0,0,1.8,200,28.6,10,0,,Partially cloudy,partly-cloudy-night
2023-02-24T21:00:00,22,19,83.14,0,0,0,360,50,10,0,,Partially cloudy,partly-cloudy-night
2023-02-24T22:00:00,22.1,19.2,83.89,0,0,0,8.2,78.6,17.1,0,,Partially cloudy,partly-cloudy-night
2023-02-24T23:00:00,22,19,83.14,0,0,3.6,290,50,8,0,,Partially cloudy,partly-cloudy-night
2023-02-25T00:00:00,22,19,83.14,0,0,3.6,300,89.3,10,0,,Partially cloudy,partly-cloudy-night
2023-02-25T01:00:00,21.7,18.6,82.37,0,0,0,284.3,78.6,17.1,0,,Partially cloudy,partly-cloudy-night
2023-02-25T02:00:00,21,18,83.02,0,0,1.8,340,89.3,10,0,,Partially cloudy,partly-cloudy-night
2023-02-25T03:00:00,21,18,83.02,0,0,0,359,50.1,10,0,,Partially cloudy,partly-cloudy-night
2023-02-25T04:00:00,21.4,18.4,83.07,0,0,0.5,320,96.5,16.5,0,,Overcast,cloudy
2023-02-25T05:00:00,21,19,88.37,0,0,1.8,320,89.4,6,0,,Partially cloudy,partly-cloudy-night
2023-02-25T06:00:00,20,19,93.98,0,0,1.8,320,89.4,6,0,,Partially cloudy,partly-cloudy-night
2023-02-25T07:00:00,21.4,19.2,87.62,0.008,100,1.6,281,89.5,16,20,0.1,"Rain, Partially cloudy",rain
2023-02-25T08:00:00,23,18,73.53,0,0,11.2,60,89.4,6,245,0.9,Partially cloudy,partly-cloudy-day
2023-02-25T09:00:00,23,18,73.51,0,0,11.1,60,89.4,6,294,1.1,Partially cloudy,partly-cloudy-day
2023-02-25T10:00:00,22.1,18.7,81.32,0,0,6.7,30,96.6,8.3,594,2.1,Overcast,cloudy
2023-02-25T11:00:00,21,19,88.37,0,0,7.6,350,89.4,3,715,2.6,Partially cloudy,partly-cloudy-day
2023-02-25T12:00:00,23,19,78.26,0,0,9.4,20,89.4,5,706,2.5,Partially cloudy,partly-cloudy-day
2023-02-25T13:00:00,21.4,19.4,88.4,0.03,100,0,340,96.6,4,760,2.7,"Rain, Overcast",rain
2023-02-25T14:00:00,22,19,83.14,0,0,16.5,360,89.4,5,615,2.2,Partially cloudy,partly-cloudy-day
2023-02-25T15:00:00,22,19,83.13,0,0,18.4,350,89.4,5,713,2.6,Partially cloudy,partly-cloudy-day
2023-02-25T16:00:00,21.7,18.9,83.85,0,0,10.4,360,89.5,8.9,479,1.7,Partially cloudy,partly-cloudy-day
2023-02-25T17:00:00,22,19,83.13,0,0,20.5,350,89.4,6,160,0.6,Partially cloudy,partly-cloudy-day
2023-02-25T18:00:00,22,19,83.13,0,0,12.9,20,89.4,6,23,0.1,Partially cloudy,partly-cloudy-night
2023-02-25T19:00:00,22.4,18,76.44,11.667,100,6.8,41,96.6,9.1,0,,"Rain, Overcast",rain
2023-02-25T20:00:00,23,18,73.51,0,0,14.8,20,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-25T21:00:00,23,18,73.52,0,0,14.7,20,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-25T22:00:00,22.7,18.2,75.81,0,0,5.2,47,96.6,9.1,0,,Overcast,cloudy
2023-02-25T23:00:00,23,18,73.51,0,0,11.2,30,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-26T00:00:00,23,18,73.49,0,0,16.5,30,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-26T01:00:00,22.4,18,76.44,0.021,100,10.4,23,89.5,9.1,0,,"Rain, Partially cloudy",rain
2023-02-26T02:00:00,22,18,78.11,0,0,16.5,30,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-26T03:00:00,22,18,78.11,0,0,16.5,30,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-26T04:00:00,22.1,17.7,76.4,0,0,10.4,26,89.5,9.1,0,,Partially cloudy,partly-cloudy-night
2023-02-26T05:00:00,22,17,73.33,0,0,18.3,40,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-26T06:00:00,22,17,73.32,0,0,18.4,40,89.4,8,0,,Partially cloudy,partly-cloudy-night
2023-02-26T07:00:00,22.1,17.1,73.34,0.038,100,14.5,47,96.6,9.5,20,0.1,"Rain, Overcast",rain
2023-02-26T08:00:00,22,16,68.8,0,0,22.3,30,89.4,8,85,0.3,Partially cloudy,partly-cloudy-day
2023-02-26T09:00:00,23,17,69,0,0,20.5,30,89.4,8,163,0.6,Partially cloudy,partly-cloudy-day
2023-02-26T10:00:00,22.7,17.1,70.51,0,0,13.6,47,96.6,8.9,211,0.8,Overcast,cloudy
2023-02-26T11:00:00,24,18,69.18,0,0,18.4,20,89.4,8,440,1.6,Partially cloudy,partly-cloudy-day
2023-02-26T12:00:00,23,17,68.99,0,0,22.3,30,89.4,8,764,2.8,Partially cloudy,partly-cloudy-day
2023-02-26T13:00:00,24,17.4,66.43,0,0,14.1,20,89.4,9.5,639,2.3,Partially cloudy,partly-cloudy-day
2023-02-26T14:00:00,22,17,73.28,0,0,16.6,30,50.1,8,393,1.4,Partially cloudy,partly-cloudy-day
2023-02-26T15:00:00,22,17,73.28,0,0,16.6,40,50.1,8,382,1.4,Partially cloudy,partly-cloudy-day
2023-02-26T16:00:00,22.5,16.9,70.75,0,0,11.5,23,78.6,9.5,297,1.1,Partially cloudy,partly-cloudy-day
2023-02-26T17:00:00,22,17,73.29,0,0,13,30,50.1,8,188,0.7,Partially cloudy,partly-cloudy-day
2023-02-26T18:00:00,22,17,73.29,0,0,16.5,50,89.4,8,34,0.1,Partially cloudy,partly-cloudy-night
2023-02-26T19:00:00,22.1,16.7,71.7,0.896,100,8.9,61,89.4,9.5,0,,"Rain, Partially cloudy",rain
2023-02-26T20:00:00,22,17,73.33,0,0,11.1,40,89.5,8,0,,Partially cloudy,partly-cloudy-night
2023-02-26T21:00:00,22,17,73.33,0,0,12.9,50,89.5,8,0,,Partially cloudy,partly-cloudy-night
2023-02-26T22:00:00,22.1,16.4,70.11,0,0,8.3,50,89.4,9.4,0,,Partially cloudy,partly-cloudy-night
2023-02-26T23:00:00,22,16,68.83,0,0,7.6,40,50.2,8,0,,Partially cloudy,partly-cloudy-night
2023-02-27T00:00:00,21,17,77.96,0,0,7.6,20,50.2,8,0,,Partially cloudy,partly-cloudy-night
2023-02-27T01:00:00,21.7,17.2,75.65,0.002,100,3.6,20,89.4,9.4,0,,"Rain, Partially cloudy",rain
2023-02-27T02:00:00,22,17,73.35,0,0,7.6,40,89.5,8,0,,Partially cloudy,partly-cloudy-night
2023-02-27T03:00:00,22,18,78.11,0,0,9.4,30,89.5,7,0,,Partially cloudy,partly-cloudy-night
2023-02-27T04:00:00,22,17.2,74.35,0,0,4.1,70,96.6,9.1,0,,Overcast,cloudy
2023-02-27T05:00:00,21,18,83.02,0,0,5.4,10,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-27T06:00:00,22,17,73.35,0,0,7.6,30,89.5,7,0,,Partially cloudy,partly-cloudy-night
2023-02-27T07:00:00,21.4,18.2,82.34,0.019,100,3.6,69,96.6,8.3,7,0,"Rain, Overcast",rain
2023-02-27T08:00:00,22,18,78.11,0,0,7.6,40,89.5,6,43,0.2,Partially cloudy,partly-cloudy-day
2023-02-27T09:00:00,21,18,83.02,0,0,11.2,10,89.4,6,58,0.2,Partially cloudy,partly-cloudy-day
2023-02-27T10:00:00,20.4,18.2,87.54,0,0,7.3,343,96.6,8.3,94,0.3,Overcast,cloudy
2023-02-27T11:00:00,20,18,88.29,0,0,13,340,89.4,4,128,0.5,Partially cloudy,partly-cloudy-day
2023-02-27T12:00:00,20,18,88.3,0,0,11.2,340,89.4,4,142,0.5,Partially cloudy,partly-cloudy-day
2023-02-27T13:00:00,20.1,18.7,91.92,0.004,100,5.3,337,96.6,8.6,74,0.3,"Rain, Overcast",rain
2023-02-27T14:00:00,17.1,16.1,93.84,0,0,9.4,300,90,3,80,0.3,Partially cloudy,partly-cloudy-day
2023-02-27T15:00:00,20,18,88.27,0,0,13,360,89.4,7,79,0.3,Partially cloudy,partly-cloudy-day
2023-02-27T16:00:00,20.7,17.9,83.74,0,0,6.3,340,96.6,9.4,56,0.2,Overcast,cloudy
2023-02-27T17:00:00,21,18,83.04,0,0,3.6,290,89.4,8,30,0.1,Partially cloudy,partly-cloudy-day
2023-02-27T18:00:00,20,18,88.3,0,0,9.4,350,89.4,6,6,0,Partially cloudy,partly-cloudy-night
2023-02-27T19:00:00,20,18.1,88.7,4.581,100,3.6,290,96.6,9.4,0,,"Rain, Overcast",rain
2023-02-27T20:00:00,20,18,88.3,0,0,1.8,310,89.4,8,0,,Partially cloudy,partly-cloudy-night
2023-02-27T21:00:00,19,18,93.95,0,0,0,359,89.4,6,0,,Partially cloudy,partly-cloudy-night
2023-02-27T22:00:00,19.4,18,91.88,0,0,1.5,327.8,96.6,8.3,0,,Overcast,cloudy
2023-02-27T23:00:00,19,18,93.93,0,0,3.6,260,89.4,6,0,,Partially cloudy,partly-cloudy-night
2023-02-28T00:00:00,19,18,93.93,0,0,1.8,360,89.4,4,0,,Partially cloudy,partly-cloudy-night
2023-02-28T01:00:00,18.7,17.9,94.77,0.008,100,3.6,320,96.6,8,0,,"Rain, Overcast",rain
2023-02-28T02:00:00,19,18,93.93,0,0,1.8,350,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-28T03:00:00,19,18,93.93,0,0,1.8,340,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-28T04:00:00,19.1,17.9,92.69,0,0,0,320,89.5,9.1,0,,Partially cloudy,partly-cloudy-night
2023-02-28T05:00:00,19,18,93.93,0,0,1.8,260,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-28T06:00:00,19,18,93.93,0,0,1.8,230,89.4,6,0,,Partially cloudy,partly-cloudy-night
2023-02-28T07:00:00,19.1,18,93.53,0,0,0,0,96.6,9.1,5,0,Overcast,cloudy
2023-02-28T08:00:00,20,19,93.99,0,0,0,358,89.4,5,27,0.1,Partially cloudy,partly-cloudy-day
2023-02-28T09:00:00,20,19,93.98,0,0,0,359,89.4,4,66,0.2,Partially cloudy,partly-cloudy-day
2023-02-28T10:00:00,20.4,19.4,94.01,0,0,3.6,270,100,8.3,101,0.4,Overcast,cloudy
2023-02-28T11:00:00,21,20,94.02,0,0,5.4,310,89.4,6,93,0.3,Partially cloudy,partly-cloudy-day
2023-02-28T12:00:00,22,19,83.16,0,0,5.4,340,89.4,8,92,0.3,Partially cloudy,partly-cloudy-day
2023-02-28T13:00:00,22.4,19.1,81.72,0.021,100,4.7,343,96.6,9.4,100,0.4,"Rain, Overcast",rain
2023-02-28T14:00:00,22,19,83.16,0,0,9.4,340,89.4,7,95,0.3,Partially cloudy,partly-cloudy-day
2023-02-28T15:00:00,22,19,83.13,0,0,5.4,340,89.4,8,83,0.3,Partially cloudy,partly-cloudy-day
2023-02-28T16:00:00,22.4,19.2,82.45,0,0,4.7,320,96.6,9.5,63,0.2,Overcast,cloudy
2023-02-28T17:00:00,22,19,83.14,0,0,5.4,320,89.4,8,40,0.1,Partially cloudy,partly-cloudy-day
2023-02-28T18:00:00,22,19,83.14,0,0,3.6,310,89.4,8,12,0,Partially cloudy,partly-cloudy-night
2023-02-28T19:00:00,21.4,19.1,86.48,2.589,100,0,290,96.6,9.4,0,,"Rain, Overcast",rain
2023-02-28T20:00:00,21,19,88.37,0,0,0,359,89.4,10,0,,Partially cloudy,partly-cloudy-night
2023-02-28T21:00:00,21,19,88.39,0,0,3.6,350,89.4,10,0,,Partially cloudy,partly-cloudy-night
2023-02-28T22:00:00,21.1,18.9,87.22,0,0,1,320,89.4,10,0,,Partially cloudy,partly-cloudy-night
2023-02-28T23:00:00,21,19,88.39,0,0,3.6,310,89.4,10,0,,Partially cloudy,partly-cloudy-night
2023-03-01T00:00:00,20,19,93.99,0,0,1.8,280,89.4,8,0,,Partially cloudy,partly-cloudy-night
2023-03-01T01:00:00,20.4,19.1,92.35,0,0,0,272.9,89.5,8.9,0,,Partially cloudy,partly-cloudy-night
2023-03-01T02:00:00,19,18,93.95,0,0,0,359,50.1,5,0,,Partially cloudy,partly-cloudy-night
2023-03-01T03:00:00,19,18,93.95,0,0,1.8,320,50.1,5,0,,Partially cloudy,partly-cloudy-night
2023-03-01T04:00:00,19.4,18.9,96.51,0,0,0,0,78.6,8.6,0,,Partially cloudy,partly-cloudy-night
2023-03-01T05:00:00,19,18,93.95,0,0,0,0,50.1,5,0,,Partially cloudy,partly-cloudy-night
2023-03-01T06:00:00,19,18,93.95,0,0,1.8,340,89.4,5,0,,Partially cloudy,partly-cloudy-night
2023-03-01T07:00:00,19.7,18.7,93.97,0,0,1,360,78.6,8.8,12,0,Partially cloudy,partly-cloudy-day
2023-03-01T08:00:00,22,19,83.13,0,0,1.8,330,89.4,7,52,0.2,Partially cloudy,partly-cloudy-day
2023-03-01T09:00:00,24,19,73.66,0,0,7.5,350,89.4,10,115,0.4,Partially cloudy,partly-cloudy-day
2023-03-01T10:00:00,24,19.7,76.69,0,0,8.3,346,89.4,10,216,0.8,Partially cloudy,partly-cloudy-day
2023-03-01T11:00:00,25,20,73.83,0,0,12.9,360,89.4,10,304,1.1,Partially cloudy,partly-cloudy-day
2023-03-01T12:00:00,26,19,65.38,0,0,12.9,350,50.1,10,377,1.4,Partially cloudy,partly-cloudy-day
2023-03-01T13:00:00,25,19.5,71.57,0,0,9.9,17,89.4,17.1,388,1.4,Partially cloudy,partly-cloudy-day
2023-03-01T14:00:00,25,20,73.79,0,0,9.4,70,50.1,10,741,2.7,Partially cloudy,partly-cloudy-day
2023-03-01T15:00:00,24,20,78.34,0,0,18.3,360,50,10,624,2.2,Partially cloudy,partly-cloudy-day
2023-03-01T16:00:00,24.4,19.4,73.71,0,0,7.3,73,78.6,17.1,440,1.6,Partially cloudy,partly-cloudy-day
2023-03-01T17:00:00,24,19,73.66,0,0,9.4,80,50,10,242,0.9,Partially cloudy,partly-cloudy-day
2023-03-01T18:00:00,23,19,78.24,0,0,7.6,70,50,10,46,0.2,Partially cloudy,partly-cloudy-night
2023-03-01T19:00:00,22.7,19.1,79.95,0,0,0.5,56.4,71.4,17.1,0,,Partially cloudy,partly-cloudy-night
2023-03-01T20:00:00,23,19,78.24,0,0,0,0,50,10,0,,Partially cloudy,partly-cloudy-night
2023-03-01T21:00:00,23,19,78.24,0,0,1.8,60,89.3,10,0,,Partially cloudy,partly-cloudy-night
2023-03-01T22:00:00,22.7,19.7,83.22,0,0,1,320,89.4,17.1,0,,Partially cloudy,partly-cloudy-night
2023-03-01T23:00:00,22,20,88.45,0,0,1.8,330,89.3,10,0,,Partially cloudy,partly-cloudy-night
2023-03-02T00:00:00,22,19,83.14,0,0,3.6,320,89.3,8,0,,Partially cloudy,partly-cloudy-night
2023-03-02T01:00:00,22.1,19.7,86.54,0,0,4.1,320,89.4,16.6,0,,Partially cloudy,partly-cloudy-night
2023-03-02T02:00:00,21,19,88.37,0,0,5.4,310,89.3,8,0,,Partially cloudy,partly-cloudy-night
2023-03-02T03:00:00,21,19,88.39,0,0,5.4,340,89.3,8,0,,Partially cloudy,partly-cloudy-night
2023-03-02T04:00:00,21.1,18.6,85.68,0,0,0.5,345.9,89.4,16.6,0,,Partially cloudy,partly-cloudy-night
2023-03-02T05:00:00,21,18,83.02,0,0,3.6,320,89.4,8,0,,Partially cloudy,partly-cloudy-night
