datetime,temp,dew,humidity,precip,precipprob,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,icon
2/10/2022 7:00 AM,27,25,88.84,0,0,3.6,210,28.6,8,132,0.5,1,Partially cloudy,partly-cloudy-day
2/10/2022 8:00 AM,29,25,79.07,0,0,1.8,220,28.6,10,368,1.3,4,Partially cloudy,partly-cloudy-day
2/10/2022 9:00 AM,30,25,74.66,0,0,3.6,300,28.6,10,592,2.1,6,Partially cloudy,partly-cloudy-day
2/10/2022 10:00 AM,31,24,66.42,0,0,5.4,130,28.6,10,766,2.8,8,Partially cloudy,partly-cloudy-day
2/10/2022 11:00 AM,31,24,66.4,0,0,9.3,100,50,10,813,2.9,8,Partially cloudy,partly-cloudy-day
2/10/2022 12:00 PM,32,24,62.74,0,0,12.9,110,28.6,10,883,3.2,9,Partially cloudy,partly-cloudy-day
2/10/2022 1:00 PM,31,24,66.4,0,0,16.6,100,28.6,10,839,3,8,Partially cloudy,partly-cloudy-day
2/10/2022 2:00 PM,30,25,74.62,0,0,11.2,100,50,10,745,2.7,7,Partially cloudy,partly-cloudy-day
2/10/2022 3:00 PM,30,25,74.62,0,0,16.6,100,50,10,583,2.1,6,Partially cloudy,partly-cloudy-day
2/10/2022 4:00 PM,30,25,74.63,0,0,16.6,100,50,10,360,1.3,4,Partially cloudy,partly-cloudy-day
2/10/2022 5:00 PM,29,24,74.47,0,0,13,110,50,10,189,0.7,2,Partially cloudy,partly-cloudy-day
2/10/2022 6:00 PM,29,24,74.48,0,0,11.2,120,50,10,16,0.1,0,Partially cloudy,partly-cloudy-night
2/10/2022 7:00 PM,29,24,74.48,0,0,9.4,120,50,10,0,,0,Partially cloudy,partly-cloudy-night
2/10/2022 8:00 PM,28,25,83.79,0,0,13,110,50,8,0,,0,Partially cloudy,partly-cloudy-night
2/10/2022 9:00 PM,28,24,78.92,0,0,7.6,150,50,8,0,,0,Partially cloudy,partly-cloudy-night
2/10/2022 10:00 PM,26,25,94.2,0,0,7.5,180,50,6,0,,0,Partially cloudy,partly-cloudy-night
2/10/2022 11:00 PM,26,25,94.2,0,0,5.4,200,50,8,0,,0,Partially cloudy,partly-cloudy-night
3/10/2022 12:00 AM,26,24,88.74,0,0,7.6,190,50.1,7,0,,0,Partially cloudy,partly-cloudy-night
3/10/2022 1:00 AM,25,24,94.17,0,0,5.4,230,50.1,7,0,,0,Partially cloudy,partly-cloudy-night
3/10/2022 2:00 AM,25,24,94.17,0,0,11.1,230,89.4,6,0,,0,Partially cloudy,partly-cloudy-night
3/10/2022 3:00 AM,24,24,99.98,0,0,0,358,89.4,8,0,,0,Partially cloudy,partly-cloudy-night
3/10/2022 4:00 AM,25,24,94.17,0,0,1.8,190,28.8,8,0,,0,Partially cloudy,partly-cloudy-night
3/10/2022 5:00 AM,25,24,94.19,0,0,1.8,320,28.8,8,0,,0,Partially cloudy,partly-cloudy-night
3/10/2022 6:00 AM,25,24,94.19,0,0,1.8,260,50,8,5,0,0,Partially cloudy,partly-cloudy-day
3/10/2022 7:00 AM,27,25,88.81,0,0,1.8,300,50,8,144,0.5,1,Partially cloudy,partly-cloudy-day
3/10/2022 8:00 AM,27,25,88.79,0,0,1.8,40,49.9,8,380,1.4,4,Partially cloudy,partly-cloudy-day
3/10/2022 9:00 AM,29,25,79.05,0,0,5.4,200,49.9,8,602,2.2,6,Partially cloudy,partly-cloudy-day
3/10/2022 10:00 AM,29,24,74.46,0,0,9.4,180,49.9,8,780,2.8,8,Partially cloudy,partly-cloudy-day
3/10/2022 11:00 AM,29,24,74.46,0,0,11.2,160,50,8,897,3.2,9,Partially cloudy,partly-cloudy-day
3/10/2022 12:00 PM,30,24,70.32,0,0,13,120,50,10,943,3.4,9,Partially cloudy,partly-cloudy-day
3/10/2022 1:00 PM,29,24,74.47,0,0,9.4,90,89.3,10,913,3.3,9,Partially cloudy,partly-cloudy-day
3/10/2022 2:00 PM,29,24,74.47,0,0,13,70,89.3,7,810,2.9,8,Partially cloudy,partly-cloudy-day
3/10/2022 3:00 PM,30,23,66.2,0,0,11.2,80,50,10,642,2.3,6,Partially cloudy,partly-cloudy-day
3/10/2022 4:00 PM,29,24,74.46,0,0,7.6,80,50,10,427,1.5,4,Partially cloudy,partly-cloudy-day
3/10/2022 5:00 PM,28,24,78.91,0,0,3.6,90,28.6,10,189,0.7,2,Partially cloudy,partly-cloudy-day
3/10/2022 6:00 PM,28,25,83.79,0,0,0,1,50,8,16,0.1,0,Partially cloudy,partly-cloudy-night
3/10/2022 7:00 PM,27,25,88.81,0,0,0.1,80,50,8,0,,0,Partially cloudy,partly-cloudy-night
3/10/2022 8:00 PM,27,25,88.82,0,0,3.6,350,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
3/10/2022 9:00 PM,27,26,94.26,0,0,1.8,240,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
3/10/2022 10:00 PM,27,25,88.85,0,0,1.8,190,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
3/10/2022 11:00 PM,26,25,94.22,0,0,0,359,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
4/10/2022 12:00 AM,26,25,94.22,0,0,1.8,230,28.6,8,0,,0,Partially cloudy,partly-cloudy-night
4/10/2022 1:00 AM,26,24,88.78,0,0,1.8,300,28.6,8,0,,0,Partially cloudy,partly-cloudy-night
4/10/2022 2:00 AM,26,24,88.78,0,0,3.6,200,28.6,7,0,,0,Partially cloudy,partly-cloudy-night
4/10/2022 3:00 AM,25,24,94.19,0,0,7.5,230,28.6,7,0,,0,Partially cloudy,partly-cloudy-night
4/10/2022 4:00 AM,25,24,94.17,0,0,1.8,220,89.2,7,0,,0,Partially cloudy,partly-cloudy-night
4/10/2022 5:00 AM,24,23,94.13,0,0,5.4,10,89.2,7,0,,0,Partially cloudy,partly-cloudy-night
4/10/2022 6:00 AM,25,24,94.19,0,0,7.6,330,50.1,10,5,0,0,Partially cloudy,partly-cloudy-day
4/10/2022 7:00 AM,25,23.9,93.4,0,0,3.6,270,78.6,16.5,130,0.5,1,Partially cloudy,partly-cloudy-day
4/10/2022 8:00 AM,26,24,88.76,0,0,1.8,200,89.4,7,377,1.4,4,Partially cloudy,partly-cloudy-day
4/10/2022 9:00 AM,28,24,78.92,0,0,1.8,330,89.4,8,598,2.2,6,Partially cloudy,partly-cloudy-day
4/10/2022 10:00 AM,29.1,23.7,72.91,0,0,1,320,89.4,17.1,775,2.8,8,Partially cloudy,partly-cloudy-day
4/10/2022 11:00 AM,29,24,74.47,0,0,14.7,10,89.4,8,892,3.2,9,Partially cloudy,partly-cloudy-day
4/10/2022 12:00 PM,27,25,88.79,0,0,3.6,360,89.4,8,938,3.4,9,Partially cloudy,partly-cloudy-day
4/10/2022 1:00 PM,28.1,25.1,83.76,0,0,3.6,110,89.4,17.1,907,3.3,9,Partially cloudy,partly-cloudy-day
4/10/2022 2:00 PM,28,24,78.94,0,0,9.4,80,89.4,10,793,2.9,8,Partially cloudy,partly-cloudy-day
4/10/2022 3:00 PM,27,24,83.68,0,0,11.1,100,89.4,10,626,2.3,6,Partially cloudy,partly-cloudy-day
4/10/2022 4:00 PM,27.4,23.4,78.87,0,0,2.2,290,89.4,17.1,414,1.5,4,Partially cloudy,partly-cloudy-day
4/10/2022 5:00 PM,27,23,78.8,0,0,3.6,40,50.1,10,168,0.6,2,Partially cloudy,partly-cloudy-day
4/10/2022 6:00 PM,27,23,78.8,0,0,1.8,100,89.4,10,12,0,0,Partially cloudy,partly-cloudy-night
4/10/2022 7:00 PM,26.4,24.1,86.94,6.19,100,3.6,200,89.4,17.1,0,,0,"Rain, Partially cloudy",rain
4/10/2022 8:00 PM,26,24,88.76,0,0,3.6,230,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
4/10/2022 9:00 PM,26,24,88.78,0,0,5.4,220,50,10,0,,0,Partially cloudy,partly-cloudy-night
4/10/2022 10:00 PM,25.1,24.1,94.2,0,0,0.5,270,71.4,17.1,0,,0,Partially cloudy,partly-cloudy-night
4/10/2022 11:00 PM,25,24,94.19,0,0,0,359,50,10,0,,0,Partially cloudy,partly-cloudy-night
5/10/2022 12:00 AM,25,24,94.19,0,0,0,359,50,10,0,,0,Partially cloudy,partly-cloudy-night
5/10/2022 1:00 AM,25,23.9,93.4,0,0,0.5,220,71.4,17.1,0,,0,Partially cloudy,partly-cloudy-night
5/10/2022 2:00 AM,24,23,94.17,0,0,0,358,50,10,0,,0,Partially cloudy,partly-cloudy-night
5/10/2022 3:00 AM,24,23,94.15,0,0,0,358,50,10,0,,0,Partially cloudy,partly-cloudy-night
5/10/2022 4:00 AM,24.4,23.7,95.82,0,0,0,283.2,71.4,17.1,0,,0,Partially cloudy,partly-cloudy-night
5/10/2022 5:00 AM,24,23,94.15,0,0,3.6,230,50,10,0,,0,Partially cloudy,partly-cloudy-night
5/10/2022 6:00 AM,24,23,94.15,0,0,0,359,28.6,10,5,0,0,Partially cloudy,partly-cloudy-day
5/10/2022 7:00 AM,25.3,23.4,89.1,0,0,0,200,71.4,17.1,117,0.4,1,Partially cloudy,partly-cloudy-day
5/10/2022 8:00 AM,29,24,74.5,0,0,0,359,28.6,10,302,1.1,3,Partially cloudy,partly-cloudy-day
5/10/2022 9:00 AM,31,23,62.54,0,0,1.8,270,28.6,10,534,1.9,5,Partially cloudy,partly-cloudy-day
5/10/2022 10:00 AM,30.4,23.9,68.3,0,0,7.2,340,71.4,17.1,748,2.7,7,Partially cloudy,partly-cloudy-day
5/10/2022 11:00 AM,31,24,66.4,0,0,13,10,50,10,877,3.2,9,Partially cloudy,partly-cloudy-day
5/10/2022 12:00 PM,31,23,62.52,0,0,16.5,350,50,10,821,3,8,Partially cloudy,partly-cloudy-day
5/10/2022 1:00 PM,31.1,23.6,64.45,0,0,7.2,360,71.4,17.1,538,1.9,5,Partially cloudy,partly-cloudy-day
5/10/2022 2:00 PM,31,25,70.49,0,0,20.5,360,28.6,10,599,2.2,6,Partially cloudy,partly-cloudy-day
5/10/2022 3:00 PM,31,24,66.41,0,0,20.5,350,28.6,10,431,1.6,4,Partially cloudy,partly-cloudy-day
5/10/2022 4:00 PM,30.1,24.9,73.7,0,0,13.6,3,78.6,17.1,222,0.8,2,Partially cloudy,partly-cloudy-day
5/10/2022 5:00 PM,27,25,88.81,0,0,5.4,50,50,7,134,0.5,1,Partially cloudy,partly-cloudy-day
5/10/2022 6:00 PM,27,25,88.82,0,0,3.6,360,50,8,12,0,0,Partially cloudy,partly-cloudy-night
5/10/2022 7:00 PM,28.1,24.7,82.05,2.091,100,0.1,180,71.4,9.5,0,,0,"Rain, Partially cloudy",rain
5/10/2022 8:00 PM,27,25,88.85,0,0,1.8,310,89.3,8,0,,0,Partially cloudy,partly-cloudy-night
5/10/2022 9:00 PM,27,25,88.85,0,0,1.8,330,50,8,0,,0,Partially cloudy,partly-cloudy-night
5/10/2022 10:00 PM,27.4,25.4,88.89,0,0,1,240,64.3,9.4,0,,0,Partially cloudy,partly-cloudy-night
5/10/2022 11:00 PM,27,25,88.85,0,0,1.8,330,50,8,0,,0,Partially cloudy,partly-cloudy-night
6/10/2022 12:00 AM,26,25,94.23,0,0,3.6,290,50,8,0,,0,Partially cloudy,partly-cloudy-night
6/10/2022 1:00 AM,26.4,24.4,89.2,0.174,100,0,0,71.4,9.4,0,,0,"Rain, Partially cloudy",rain
6/10/2022 2:00 AM,26,25,94.23,0,0,3.6,200,50,8,0,,0,Partially cloudy,partly-cloudy-night
6/10/2022 3:00 AM,26,25,94.23,0,0,5.4,220,50,8,0,,0,Partially cloudy,partly-cloudy-night
6/10/2022 4:00 AM,25.4,24.4,94.62,0,0,0,273.1,78.6,4.6,0,,0,Partially cloudy,partly-cloudy-night
6/10/2022 5:00 AM,25,24,94.19,0,0,1.8,330,88,8,0,,0,Partially cloudy,partly-cloudy-night
6/10/2022 6:00 AM,25,24,94.19,0,0,1.8,210,28.6,7,4,0,0,Partially cloudy,partly-cloudy-day
6/10/2022 7:00 AM,26.7,24.7,89.2,0,0,3.1,294,71.4,16.6,100,0.4,1,Partially cloudy,partly-cloudy-day
6/10/2022 8:00 AM,29,25,79.1,0,0,3.6,250,28.8,10,315,1.1,3,Partially cloudy,partly-cloudy-day
6/10/2022 9:00 AM,31,25,70.54,0,0,5.4,360,28.8,10,563,2,6,Partially cloudy,partly-cloudy-day
6/10/2022 10:00 AM,29,25.1,79.44,0,0,6.3,340,78.6,17.1,757,2.7,8,Partially cloudy,partly-cloudy-day
6/10/2022 11:00 AM,30,24,70.35,0,0,16.5,350,50.1,10,891,3.2,9,Partially cloudy,partly-cloudy-day
6/10/2022 12:00 PM,30,24,70.33,0,0,11.2,350,50.1,10,937,3.4,9,Partially cloudy,partly-cloudy-day
6/10/2022 1:00 PM,30.1,24.4,71.87,0.003,100,5.8,38,78.6,17.1,868,3.1,9,"Rain, Partially cloudy",rain
6/10/2022 2:00 PM,29,25,79.08,0,0,24.1,10,89.4,10,798,2.9,8,Partially cloudy,partly-cloudy-day
6/10/2022 3:00 PM,30,25,74.66,0,0,24.1,10,50.1,10,634,2.3,6,Partially cloudy,partly-cloudy-day
6/10/2022 4:00 PM,29.4,24.5,74.88,0,0,14.1,3,78.6,17.1,418,1.5,4,Partially cloudy,partly-cloudy-day
6/10/2022 5:00 PM,28,25,83.8,0,0,24.1,10,28.6,10,181,0.7,2,Partially cloudy,partly-cloudy-day
6/10/2022 6:00 PM,28,25,83.8,0,0,18.3,10,28.6,10,13,0,0,Partially cloudy,partly-cloudy-night
6/10/2022 7:00 PM,28,25,83.82,15.733,100,3.6,360,64.3,17.1,0,,0,"Rain, Partially cloudy",rain
6/10/2022 8:00 PM,27,25,88.85,0,0,14.7,360,28.8,10,0,,0,Partially cloudy,partly-cloudy-night
6/10/2022 9:00 PM,28,25,83.82,0,0,11.1,9,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
6/10/2022 10:00 PM,27.4,24.6,84.48,0,0,3.6,290,64.3,17.1,0,,0,Partially cloudy,partly-cloudy-night
6/10/2022 11:00 PM,26,24,88.78,0,0,3.6,320,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
7/10/2022 12:00 AM,26,24,88.78,0,0,5.4,300,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
7/10/2022 1:00 AM,26.1,24.1,88.79,0,0,0,267.7,64.3,17.1,0,,0,Partially cloudy,partly-cloudy-night
7/10/2022 2:00 AM,25,24,94.19,0,0,1.8,270.5,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
7/10/2022 3:00 AM,25,24,94.19,0,0,1.8,290,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
7/10/2022 4:00 AM,25.1,23.7,92.21,0,0,2.6,331,50.1,17.1,0,,0,Partially cloudy,partly-cloudy-night
7/10/2022 5:00 AM,25,23,88.71,0,0,1.8,230,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
7/10/2022 6:00 AM,25,24,94.21,0,0,3.6,210,28.6,10,5,0,0,Partially cloudy,partly-cloudy-day
7/10/2022 7:00 AM,26.3,23.5,84.34,0,0,3.6,293,64.3,17.1,141,0.5,1,Partially cloudy,partly-cloudy-day
7/10/2022 8:00 AM,30,23,66.22,0,0,5.4,360,28.8,10,378,1.4,4,Partially cloudy,partly-cloudy-day
7/10/2022 9:00 AM,30,24,70.33,0,0,16.5,10,28.8,10,599,2.2,6,Partially cloudy,partly-cloudy-day
7/10/2022 10:00 AM,29.7,24.2,72.39,0,0,11.9,2,71.4,17.1,777,2.8,8,Partially cloudy,partly-cloudy-day
7/10/2022 11:00 AM,31,25,70.49,0,0,22.3,360,28.8,10,893,3.2,9,Partially cloudy,partly-cloudy-day
7/10/2022 12:00 PM,31,25,70.48,0,0,22.3,10,28.6,10,937,3.4,9,Partially cloudy,partly-cloudy-day
7/10/2022 1:00 PM,30.5,24.9,72.2,0,0,7.2,360,71.4,17.1,905,3.3,9,Partially cloudy,partly-cloudy-day
7/10/2022 2:00 PM,30,25,74.63,0,0,25.9,10,28.6,10,801,2.9,8,Partially cloudy,partly-cloudy-day
7/10/2022 3:00 PM,30,24,70.3,0,0,25.9,10,28.6,10,631,2.3,6,Partially cloudy,partly-cloudy-day
7/10/2022 4:00 PM,29.4,24,72.67,0,0,7.2,360,71.4,17.1,414,1.5,4,Partially cloudy,partly-cloudy-day
7/10/2022 5:00 PM,29,24,74.48,0,0,11.2,40,28.6,10,176,0.6,2,Partially cloudy,partly-cloudy-day
7/10/2022 6:00 PM,28,23,74.32,0,0,7.6,50,28.6,10,12,0,0,Partially cloudy,partly-cloudy-night
7/10/2022 7:00 PM,28.1,24.2,79.64,0,0,7.2,359,64.3,17.1,0,,0,Partially cloudy,partly-cloudy-night
7/10/2022 8:00 PM,28,25,83.8,0,0,11.1,360,50,10,0,,0,Partially cloudy,partly-cloudy-night
7/10/2022 9:00 PM,27,26,94.26,0,0,5.4,20,50.1,8,0,,0,Partially cloudy,partly-cloudy-night
7/10/2022 10:00 PM,26.8,25.6,93.08,0,0,3.6,291,78.6,10,0,,0,Partially cloudy,partly-cloudy-night
7/10/2022 11:00 PM,26,25,94.23,0,0,3.6,300,50.1,8,0,,0,Partially cloudy,partly-cloudy-night
8/10/2022 12:00 AM,26,24,88.78,0,0,3.6,310,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
8/10/2022 1:00 AM,26.1,24.9,93.05,0.013,100,3.6,270,89.4,9.4,0,,0,"Rain, Partially cloudy",rain
8/10/2022 2:00 AM,26,25,94.23,0,0,1.8,300,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
8/10/2022 3:00 AM,25,24,94.21,0,0,5.4,69,89.4,5,0,,0,Partially cloudy,partly-cloudy-night
8/10/2022 4:00 AM,25.4,24.4,94.62,0,0,0,340,89.4,9.4,0,,0,Partially cloudy,partly-cloudy-night
8/10/2022 5:00 AM,25,24,94.19,0,0,0.1,359,89.4,8,0,,0,Partially cloudy,partly-cloudy-night
8/10/2022 6:00 AM,25,24,94.19,0,0,7.6,320,50.1,8,5,0,0,Partially cloudy,partly-cloudy-day
8/10/2022 7:00 AM,26.3,24.7,91.11,0.055,100,3.6,290,71.4,17.1,113,0.4,1,"Rain, Partially cloudy",rain
8/10/2022 8:00 AM,29,25,79.1,0,0,5.4,350,28.8,10,326,1.2,3,Partially cloudy,partly-cloudy-day
8/10/2022 9:00 AM,31,24,66.42,0,0,5.4,320,28.6,10,530,1.9,5,Partially cloudy,partly-cloudy-day
8/10/2022 10:00 AM,31,24,66.42,0,0,14.6,14,78.6,17.1,713,2.6,7,Partially cloudy,partly-cloudy-day
8/10/2022 11:00 AM,31,24,66.4,0,0,11.1,360,50,10,835,3,8,Partially cloudy,partly-cloudy-day
8/10/2022 12:00 PM,30,24,70.3,0,0,18.3,360,50,10,865,3.1,9,Partially cloudy,partly-cloudy-day
8/10/2022 1:00 PM,31,24.7,69,0,0,7.2,320,78.6,17.1,797,2.9,8,Partially cloudy,partly-cloudy-day
8/10/2022 2:00 PM,31,25,70.49,0,0,22.3,10,50,10,660,2.4,7,Partially cloudy,partly-cloudy-day
8/10/2022 3:00 PM,30,25,74.62,0,0,25.9,10,50,10,539,1.9,5,Partially cloudy,partly-cloudy-day
8/10/2022 4:00 PM,29.4,24.9,76.81,0,0,14.6,6,71.4,17.1,353,1.3,4,Partially cloudy,partly-cloudy-day
8/10/2022 5:00 PM,29,25,79.08,0,0,22.3,20,28.6,10,143,0.5,1,Partially cloudy,partly-cloudy-day
8/10/2022 6:00 PM,28,25,83.8,0,0,20.5,360,50.1,10,12,0,0,Partially cloudy,partly-cloudy-night
8/10/2022 7:00 PM,27.4,24.7,85.21,22.356,100,3.6,360,78.6,9.4,0,,0,"Rain, Partially cloudy",rain
8/10/2022 8:00 PM,27,25,88.86,0,0,12.9,10,89.4,4,0,,0,Partially cloudy,partly-cloudy-night
8/10/2022 9:00 PM,26,24,88.76,0,0,12.9,340,89.3,7,0,,0,Partially cloudy,partly-cloudy-night
8/10/2022 10:00 PM,26.1,25.1,94.25,0,0,3.6,270,89.5,9.4,0,,0,Partially cloudy,partly-cloudy-night
8/10/2022 11:00 PM,26,25,94.23,0,0,5.4,290,89.4,8,0,,0,Partially cloudy,partly-cloudy-night
9/10/2022 12:00 AM,26,25,94.23,0,0,0,358,89.4,8,0,,0,Partially cloudy,partly-cloudy-night
9/10/2022 1:00 AM,25.4,24.6,95.02,0.021,100,7.3,216,96.5,2.6,0,,0,"Rain, Overcast",rain
9/10/2022 2:00 AM,24,24,99.98,0,0,3.6,310,89.4,5,0,,0,Partially cloudy,partly-cloudy-night
9/10/2022 3:00 AM,24,24,99.98,0,0,1.8,260,89.4,6,0,,0,Partially cloudy,partly-cloudy-night
9/10/2022 4:00 AM,24.5,24,97.47,0,0,1,239,96.6,8.9,0,,0,Overcast,cloudy
9/10/2022 5:00 AM,25,24,94.21,0,0,3.6,360,89.4,6,0,,0,Partially cloudy,partly-cloudy-night
9/10/2022 6:00 AM,25,24,94.21,0,0,9.3,20,89.4,3,1,0,0,Partially cloudy,partly-cloudy-day
9/10/2022 7:00 AM,25.1,24.1,94.21,0.025,100,1,160,89.5,8.9,31,0.1,0,"Rain, Partially cloudy",rain
9/10/2022 8:00 AM,26,25,94.23,0,0,1.8,280,89.4,8,138,0.5,1,Partially cloudy,partly-cloudy-day
9/10/2022 9:00 AM,26,25,94.23,0,0,9.4,210,89.4,10,356,1.3,4,Partially cloudy,partly-cloudy-day
9/10/2022 10:00 AM,28.7,24.7,79.4,0,0,3.6,230,78.6,10,393,1.4,4,Partially cloudy,partly-cloudy-day
9/10/2022 11:00 AM,31,25,70.54,0,0,1.8,260,50.1,10,396,1.4,4,Partially cloudy,partly-cloudy-day
9/10/2022 12:00 PM,29,26,83.93,0,0,9.3,40,50.1,10,639,2.3,6,Partially cloudy,partly-cloudy-day
9/10/2022 1:00 PM,30.4,24.7,71.95,0,0,7.2,50,78.6,17.1,814,2.9,8,Partially cloudy,partly-cloudy-day
9/10/2022 2:00 PM,26,24,88.79,0,0,9.3,50,89.4,6,365,1.3,4,Partially cloudy,partly-cloudy-day
9/10/2022 3:00 PM,27,25,88.85,0,0,1.8,280,89.4,7,266,1,3,Partially cloudy,partly-cloudy-day
9/10/2022 4:00 PM,27.7,25.4,87.06,0,0,4.7,290,89.5,9.5,314,1.1,3,Partially cloudy,partly-cloudy-day
9/10/2022 5:00 PM,28,25,83.83,0,0,7.6,79,89.4,5,148,0.5,1,Partially cloudy,partly-cloudy-day
9/10/2022 6:00 PM,26,25,94.23,0,0,1.8,290,89.4,7,10,0,0,Partially cloudy,partly-cloudy-night
9/10/2022 7:00 PM,26.1,24.7,92.27,57.792,100,3.6,340,89.5,2.6,0,,0,"Rain, Partially cloudy",rain
9/10/2022 8:00 PM,26,23,83.6,0,0,11.2,330,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
9/10/2022 9:00 PM,25,24,94.19,0,0,16.5,120,89.4,4,0,,0,Partially cloudy,partly-cloudy-night
9/10/2022 10:00 PM,24.4,23.7,95.81,0,0,6.3,200,78.6,10,0,,0,Partially cloudy,partly-cloudy-night
9/10/2022 11:00 PM,24,24,99.98,0,0,5.4,320,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
10/10/2022 12:00 AM,24,23,94.15,0,0,11.1,210,89.4,6,0,,0,Partially cloudy,partly-cloudy-night
10/10/2022 1:00 AM,24.1,23.2,94.98,0.225,100,3.6,200,89.5,9.4,0,,0,"Rain, Partially cloudy",rain
10/10/2022 2:00 AM,24,23,94.15,0,0,3.6,220,89.4,5,0,,0,Partially cloudy,partly-cloudy-night
10/10/2022 3:00 AM,24,23,94.15,0,0,14.7,210,89.4,6,0,,0,Partially cloudy,partly-cloudy-night
10/10/2022 4:00 AM,24.1,23.4,95.79,0,0,7.3,241,96.6,2.3,0,,0,Overcast,cloudy
10/10/2022 5:00 AM,24,23,94.15,0,0,9.4,359,89.4,4,0,,0,Partially cloudy,partly-cloudy-night
10/10/2022 6:00 AM,24,23,94.15,0,0,7.6,11,89.4,3,0,,0,Partially cloudy,partly-cloudy-day
10/10/2022 7:00 AM,25.7,24.8,94.62,0.199,100,3.6,19,96.6,2.3,7,0,0,"Rain, Overcast",rain
10/10/2022 8:00 AM,27,24,83.68,0,0,13,30,100,4,50,0.2,1,Overcast,cloudy
10/10/2022 9:00 AM,27,24,83.72,0,0,13,20,100,6,276,1,3,Overcast,cloudy
10/10/2022 10:00 AM,26.7,23.9,84.41,0,0,25.8,24,100,4,575,2.1,6,Overcast,cloudy
10/10/2022 11:00 AM,25,24,94.17,0,0,25.9,10,100,3,244,0.9,2,Overcast,cloudy
10/10/2022 12:00 PM,26,23,83.55,0,0,22.3,30,100,5,193,0.7,2,Overcast,cloudy
10/10/2022 1:00 PM,25.7,23.5,87.22,0.39,100,10.8,20,100,8.9,147,0.5,1,"Rain, Overcast",rain
10/10/2022 2:00 PM,27,22,74.15,0,0,24.1,20,100,7,34,0.1,0,Overcast,cloudy
10/10/2022 3:00 PM,27,22,74.15,0,0,22.3,20,100,6,21,0.1,0,Overcast,cloudy
10/10/2022 4:00 PM,25.1,23.1,88.67,0,0,12.1,360,100,8.9,42,0.2,0,Overcast,cloudy
10/10/2022 5:00 PM,27,22,74.15,0,0,22.3,30,100,6,29,0.1,0,Overcast,cloudy
10/10/2022 6:00 PM,26,22,78.66,0,0,16.6,30,100,6,2,0,0,Overcast,cloudy
10/10/2022 7:00 PM,26.1,22.7,81.78,143.589,100,10.8,20,100,9.2,0,,0,"Rain, Overcast",rain
10/10/2022 8:00 PM,27,22,74.15,0,0,18.4,30,100,7,0,,0,Overcast,cloudy
10/10/2022 9:00 PM,27,22,74.17,0,0,16.6,20,100,7,0,,0,Overcast,cloudy
10/10/2022 10:00 PM,24.7,22.1,85.27,0,0,8.8,201,100,9.2,0,,0,Overcast,cloudy
10/10/2022 11:00 PM,23,22,94.07,0,0,9.4,210,100,7,0,,0,Overcast,cloudy
11/10/2022 12:00 AM,23,22,94.07,0,0,3.6,240,100,6,0,,0,Overcast,cloudy
11/10/2022 1:00 AM,23.1,22.2,94.93,0.013,100,0,320,89.5,9.1,0,,0,"Rain, Partially cloudy",rain
11/10/2022 2:00 AM,26,23,83.6,0,0,5.4,40,89.4,7,0,,0,Partially cloudy,partly-cloudy-night
11/10/2022 3:00 AM,26,22,78.69,0,0,16.5,20,89.4,7,0,,0,Partially cloudy,partly-cloudy-night
11/10/2022 4:00 AM,26.1,22.4,80.08,0,0,9.9,17,89.5,9.1,0,,0,Partially cloudy,partly-cloudy-night
11/10/2022 5:00 AM,25,23,88.7,0,0,16.5,30,89.4,7,0,,0,Partially cloudy,partly-cloudy-night
11/10/2022 6:00 AM,26,22,78.66,0,0,14.8,20,89.4,7,3,0,0,Partially cloudy,partly-cloudy-day
11/10/2022 7:00 AM,26.7,22.1,76.1,0.174,100,7.2,20,96.6,9.5,36,0.1,0,"Rain, Overcast",rain
11/10/2022 8:00 AM,27,22,74.14,0,0,18.4,20,89.4,8,146,0.5,1,Partially cloudy,partly-cloudy-day
11/10/2022 9:00 AM,28,22,69.94,0,0,20.5,20,89.4,8,351,1.3,4,Partially cloudy,partly-cloudy-day
11/10/2022 10:00 AM,28.7,21.4,64.82,0,0,13.6,20,78.6,17.1,759,2.7,8,Partially cloudy,partly-cloudy-day
11/10/2022 11:00 AM,28,23,74.29,0,0,22.3,350,50.1,10,882,3.2,9,Partially cloudy,partly-cloudy-day
11/10/2022 12:00 PM,29,23,70.14,0,0,24.1,350,50.1,10,923,3.3,9,Partially cloudy,partly-cloudy-day
